,apartment_name,build_year,area,floor,dong,road_name,road_name_bonbun,jibun,deal_amount,deal_day
3183,명륜자이,2019,84.9607,22, 명륜동,명륜로139번길,00022,796,"   110,000",2022.5.15
3184,청마,1983,75.42,2, 명륜동,동래로,00061,679,"    36,000",2022.5.16
3185,청마,1983,75.42,2, 명륜동,동래로,00061,679,"    36,000",2022.5.20
3186,쌍용예가,2007,84.89175,11, 명륜동,동래로,00053,753,"    63,000",2022.5.22
3187,명륜2차아이파크1단지,2015,84.9138,11, 명륜동,시실로,00049,782,"    76,000",2022.5.23
3188,신화타워,1999,84.72,17, 온천동,온천장로,00020,456-29,"    29,200",2022.5.3
3189,동래SKVIEW,2006,84.7556,20, 온천동,중앙대로1381번길,00052,758-12,"    68,000",2022.5.4
3190,동래래미안아이파크,2021,75.5206,5, 온천동,,,1853-2,"   106,000",2022.5.5
3191,경보이리스힐,2004,84.9869,8, 온천동,쇠미로,00185,1241-1,"    28,000",2022.5.6
3192,동래3차SKVIEW,2021,59.962,17, 온천동,온천장로65번길,00009,1850,"    30,000",2022.5.6
3193,온천프라자,1996,59.4,12, 온천동,금강로,00069,435-1,"    19,500",2022.5.7
3194,금오에코팰리스,2013,84.66,10, 온천동,금강로74번길,00023,444-73,"    28,000",2022.5.7
3195,아림베르빌,2002,84.63,8, 온천동,미남로102번길,00014,1462-1,"    25,800",2022.5.7
3196,반도보라스카이뷰,2006,84.8813,14, 온천동,아시아드대로,00234,1412-1,"    58,000",2022.5.8
3197,성도뷰크,2004,78.798,5, 온천동,아시아드대로231번길,00091,1242-1,"    27,500",2022.5.9
3198,태림맨션,1981,73.82,3, 온천동,여고북로123번길,00023,1462-30,"    35,100",2022.5.10
3199,삼정그린코아,2003,59.33,18, 온천동,쇠미로129번길,00091,1654,"    18,700",2022.5.10
3200,현대1차,1997,84.99,14, 양정동,동평로,00352,458-5,"    50,700",2022.5.2
3201,엘리시아,2007,84.99,12, 양정동,중앙대로,00966,270-3,"    21,500",2022.5.2
3202,현대2차,1998,114.98,23, 양정동,거제대로,00037,458-20,"    68,500",2022.5.2
3203,현대1차,1997,59.95,4, 양정동,동평로,00352,458-5,"    39,500",2022.5.9
3204,현대1차,1997,84.99,5, 양정동,동평로,00352,458-5,"    50,500",2022.5.9
3205,현대2차,1998,114.98,15, 양정동,거제대로,00037,458-20,"    55,000",2022.5.10
3206,메리온시티,2017,47.1302,11, 양정동,거제대로,00052,387-19,"    21,700",2022.5.10
3207,다사랑빌,2016,48.55,7, 양정동,중앙대로980번길,00033,141-5,"    19,300",2022.5.10
3208,다사랑빌,2016,48.55,7, 양정동,중앙대로980번길,00033,141-5,"    19,300",2022.5.10
3209,현대1차,1997,84.99,5, 양정동,동평로,00352,458-5,"    50,000",2022.5.12
3210,우호스카이빌,2004,48.91,9, 양정동,거제대로,00016,401-8,"    11,750",2022.5.13
3211,롯데갤러리움,2006,84.94,8, 양정동,중앙대로969번길,00011,273-1,"    44,000",2022.5.19
3212,현대2차,1998,59.95,8, 양정동,거제대로,00037,458-20,"    39,000",2022.5.24
3213,대원플러스빌,2004,84.9127,11, 양정동,동평로,00416,370-4,"    26,000",2022.5.25
3214,양정삼성타워,2000,84.5,6, 양정동,양지로5번길,00060,350-3,"    25,000",2022.5.30
3215,양정센텀,2015,129.45,9, 양정동,연수로,00057,109-9,"    38,000",2022.5.30
3216,양정역퀸즈팰리스,2017,55.62,17, 양정동,거제대로48번길,00020,397-1,"    28,300",2022.5.31
3217,서면롯데캐슬스카이,2004,84.8167,20, 전포동,전포대로275번길,00020,587,"    72,500",2022.5.1
3218,서면쌍용플래티넘,2004,28.2,5, 전포동,동천로,00070,683-11,"     8,100",2022.5.1
3219,서면한신,1997,59.84,9, 전포동,전포대로,00294,33-9,"    37,500",2022.5.2
3220,서면아이파크1단지,2021,84.9385,1, 전포동,동성로,00050,908,"    76,000",2022.5.2
3221,서면롯데캐슬스카이,2004,33.7495,18, 전포동,전포대로275번길,00020,587,"    15,500",2022.5.2
3222,화신거화2,1995,59.87,2, 전포동,진남로356번길,00078,191-236,"    15,000",2022.5.2
3223,화신,1993,132.56,4, 전포동,진남로356번길,00090,191-661,"    32,000",2022.5.3
3224,전포시영,1978,40.1,1, 전포동,진남로,00336,326,"    10,500",2022.5.4
3225,서면롯데캐슬스카이,2004,59.9438,22, 전포동,전포대로275번길,00020,587,"    44,000",2022.5.6
3226,서면쌍용플래티넘,2004,28.2,18, 전포동,동천로,00070,683-11,"     8,500",2022.5.9
3227,서면대우디오빌2,2005,28.58,23, 전포동,전포대로,00274,181-1,"     8,050",2022.5.9
3228,서면대우디오빌2,2005,28.58,23, 전포동,전포대로,00274,181-1,"     8,050",2022.5.9
3229,서면대우디오빌2,2005,32.6,8, 전포동,전포대로,00274,181-1,"     9,250",2022.5.10
3230,서면세종그랑시아,2009,126.938,24, 전포동,전포대로171번길,00012,880-1,"    50,000",2022.5.10
3231,서면롯데캐슬스카이,2004,33.7495,7, 전포동,전포대로275번길,00020,587,"    15,400",2022.5.11
3232,서면아이파크1단지,2021,84.7288,26, 전포동,동성로,00050,908,"    85,000",2022.5.11
3233,서면노르웨이아침,2004,33.74,4, 전포동,동천로,00010,892-21,"     7,500",2022.5.11
3234,서면노르웨이아침,2004,30.49,10, 전포동,동천로,00010,892-21,"     6,000",2022.5.13
3235,한일유앤아이(890-1),2006,103.18,14, 전포동,전포대로171번길,00013,890-1,"    35,500",2022.5.14
3236,서면롯데캐슬스카이,2004,59.9438,31, 전포동,전포대로275번길,00020,587,"    51,750",2022.5.17
3237,서면대우디오빌2,2005,28.58,22, 전포동,전포대로,00274,181-1,"     8,000",2022.5.18
3238,대성,1978,90.25,2, 전포동,전포대로209번길,00033,684-5,"    21,000",2022.5.19
3239,서면아이파크1단지,2021,84.9385,29, 전포동,동성로,00050,908,"    75,000",2022.5.21
3240,한일유앤아이(890-1),2006,84.44,7, 전포동,전포대로171번길,00013,890-1,"    29,999",2022.5.24
3241,삼정코아,2004,36.2,14, 전포동,동천로,00134,878-26,"     5,800",2022.5.25
3242,서면세종그랑시아,2009,84.2425,23, 전포동,전포대로171번길,00012,880-1,"    45,500",2022.5.25
3243,대동레미안더오션2,2017,31.02,11, 부전동,가야대로755번길,00026,417-6,"    15,480",2022.5.6
3244,네오스포,1999,59.901,23, 부전동,신천대로,00122,450,"    19,000",2022.5.7
3245,한솔폴라리스,2005,73.89,20, 부전동,가야대로,00754,505-6,"    19,400",2022.5.25
3246,서면블리체,2012,18.07,2, 부전동,가야대로750번길,00071,514-8,"     5,750",2022.5.27
3247,허브팰리스,2018,64.4944,19, 범천동,범일로154번길,00055,842-3,"    30,300",2022.5.2
3248,서면라이포레,2017,50.0095,18, 범천동,신천대로165번길,00010,1055-1,"    24,800",2022.5.3
3249,경남,2003,59.9425,24, 범천동,신암로,00032,944-1,"    31,000",2022.5.4
3250,유림(1차),1994,84.42,16, 금곡동,금곡대로470번길,00033,1425,"    19,000",2022.5.2
3251,금곡8단지주공,1996,42.29,5, 금곡동,효열로,00134,810,"     9,050",2022.5.3
3252,금곡9단지주공,1996,39.41,9, 금곡동,효열로,00098,810,"     8,800",2022.5.3
3253,금곡6단지주공,1995,49.32,11, 금곡동,효열로,00040,1110,"    13,000",2022.5.4
3254,협진태양·조성아파트,1994,67.97,13, 금곡동,효열로162번길,00039,97-11,"    16,900",2022.5.6
3255,신화명리버뷰자이아파트,2015,84.9646,25, 금곡동,금곡대로470번길,00029,1918,"    50,500",2022.5.6
3256,화명리버빌2차,2003,59.79,11, 금곡동,화명신도시로,00244,1885,"    29,900",2022.5.6
3257,금곡5단지주공,1994,42.75,16, 금곡동,효열로37번길,00022,1112-2,"    11,000",2022.5.6
3258,금곡5단지주공,1994,42.75,14, 금곡동,효열로37번길,00022,1112-2,"    11,000",2022.5.6
3259,금곡3단지주공,1994,41.85,15, 금곡동,효열로220번길,00023,57-1,"     7,200",2022.5.6
3260,협진태양·조성아파트,1994,67.97,8, 금곡동,효열로162번길,00041,97-11,"    14,500",2022.5.6
3261,금곡3단지주공,1994,41.85,6, 금곡동,효열로220번길,00023,57-1,"     8,400",2022.5.7
3262,동원역삼정그린코아,2014,73.5732,27, 금곡동,효열로,00135,832,"    37,000",2022.5.7
3263,화명리버빌2차,2003,59.89,13, 금곡동,화명신도시로,00244,1885,"    29,800",2022.5.7
3264,금곡6단지주공,1995,49.32,23, 금곡동,효열로,00040,1110,"    13,500",2022.5.8
3265,금곡6단지주공,1995,49.32,4, 금곡동,효열로,00040,1110,"    13,500",2022.5.8
3266,금곡3단지주공,1994,41.85,12, 금곡동,효열로220번길,00023,57-1,"     9,100",2022.5.9
3267,금곡9단지주공,1996,39.41,16, 금곡동,효열로,00098,810,"     8,700",2022.5.9
3268,화명뜨란채,2004,59.77,9, 금곡동,화명신도시로,00219,1895,"    34,000",2022.5.10
3269,금곡3단지주공,1994,59.97,7, 금곡동,효열로220번길,00023,57-1,"    12,060",2022.5.11
3270,금곡3단지주공,1994,58.65,9, 금곡동,효열로220번길,00023,57-1,"    14,000",2022.5.12
3271,신화명리버뷰자이아파트,2015,84.9763,26, 금곡동,금곡대로470번길,00029,1918,"    48,500",2022.5.12
3272,금곡화목타운,1994,68.12,8, 금곡동,효열로220번길,00022,97-10,"    16,800",2022.5.12
3273,금곡5단지주공,1994,41.85,3, 금곡동,효열로37번길,00022,1112-2,"    11,800",2022.5.13
3274,율리역벽산블루밍1단지,2014,84.987,17, 금곡동,효열로,00001,1915,"    45,000",2022.5.13
3275,금곡3단지주공,1994,41.85,5, 금곡동,효열로220번길,00023,57-1,"     8,400",2022.5.14
3276,금곡5단지주공,1994,49.77,2, 금곡동,효열로37번길,00022,1112-2,"    13,700",2022.5.15
3277,금곡6단지주공,1995,48.89,4, 금곡동,효열로,00040,1110,"    12,600",2022.5.16
3278,화명리버빌2차,2003,59.79,8, 금곡동,화명신도시로,00244,1885,"    25,000",2022.5.16
3279,금곡8단지주공,1996,42.29,10, 금곡동,효열로,00134,810,"     8,800",2022.5.17
3280,화명리버빌2차,2003,82.63,17, 금곡동,화명신도시로,00244,1885,"    36,000",2022.5.17
3281,금곡3단지주공,1994,41.85,13, 금곡동,효열로220번길,00023,57-1,"     8,550",2022.5.18
3282,협진태양·조성아파트,1994,67.97,8, 금곡동,효열로162번길,00041,97-11,"    15,000",2022.5.19
3283,금곡9단지주공,1996,39.41,18, 금곡동,효열로,00098,810,"     8,500",2022.5.19
3284,협진태양·조성아파트,1994,67.97,6, 금곡동,효열로162번길,00041,97-11,"    14,800",2022.5.20
3285,화명뜨란채,2004,76.72,9, 금곡동,화명신도시로,00219,1895,"    38,500",2022.5.20
3286,유림2차(1),1994,88.57,11, 금곡동,효열로,00193,96-1,"    23,800",2022.5.21
3287,화명리버빌2차,2003,59.79,15, 금곡동,화명신도시로,00244,1885,"    31,000",2022.5.21
3288,금곡5단지주공,1994,41.85,6, 금곡동,효열로37번길,00022,1112-2,"    11,500",2022.5.21
3289,금곡3단지주공,1994,49.77,5, 금곡동,효열로220번길,00023,57-1,"    11,650",2022.5.23
3290,동원역삼정그린코아,2014,84.9516,3, 금곡동,효열로,00135,832,"    40,800",2022.5.23
3291,금곡화목타운,1994,68.12,4, 금곡동,효열로220번길,00022,97-10,"    15,900",2022.5.23
3292,금곡5단지주공,1994,42.75,3, 금곡동,효열로37번길,00022,1112-2,"    11,500",2022.5.24
3293,금곡9단지주공,1996,39.41,16, 금곡동,효열로,00098,810,"     9,400",2022.5.24
3294,금곡8단지주공,1996,42.29,2, 금곡동,효열로,00134,810,"     8,800",2022.5.24
3295,유림(1차),1994,59.82,11, 금곡동,금곡대로470번길,00033,1425,"    14,200",2022.5.25
3296,화명리버빌2차,2003,59.89,13, 금곡동,화명신도시로,00244,1885,"    30,000",2022.5.25
3297,금곡3단지주공,1994,41.85,5, 금곡동,효열로220번길,00023,57-1,"     9,000",2022.5.25
3298,금곡3단지주공,1994,41.85,5, 금곡동,효열로220번길,00023,57-1,"     8,550",2022.5.25
3299,금곡9단지주공,1996,39.41,5, 금곡동,효열로,00098,810,"     8,300",2022.5.26
3300,동양한신,1995,59.99,12, 삼락동,운산로,00025,418-8,"    20,500",2022.5.18
3301,우신모라,1992,59.99,13, 모라동,백양대로,00880,1362,"    17,500",2022.5.2
3302,무학,1990,84.57,1, 모라동,백양대로,00846,1366-1,"    17,400",2022.5.3
3303,주공4,1993,41.16,10, 모라동,모라로192번길,00050,75,"     9,050",2022.5.3
3304,우신모라,1992,47.37,15, 모라동,백양대로,00880,1362,"    15,000",2022.5.3
3305,삼정그린코아,1993,84.99,11, 모라동,백양대로934번길,00020,334,"    20,000",2022.5.4
3306,우신모라,1992,59.99,1, 모라동,백양대로,00880,1362,"    14,500",2022.5.4
3307,우신모라,1992,78.84,2, 모라동,백양대로,00880,1362,"    19,400",2022.5.6
3308,백양그린,1992,49.94,11, 모라동,모라로110번길,00088,552,"    13,700",2022.5.7
3309,백양그린,1992,49.94,7, 모라동,모라로110번길,00088,552,"    14,500",2022.5.9
3310,모라리버빌,2005,76.47,4, 모라동,사상로,00512,991,"    22,500",2022.5.9
3311,우신모라,1992,59.99,7, 모라동,백양대로,00880,1362,"    16,300",2022.5.9
3312,우신모라,1992,47.37,9, 모라동,백양대로,00880,1362,"    15,500",2022.5.10
3313,모라리버빌,2005,69.06,15, 모라동,사상로,00512,991,"    19,000",2022.5.10
3314,모라벽산,2001,59.88,12, 모라동,백양대로934번길,00084,203,"    19,000",2022.5.11
3315,주공4,1993,41.3,8, 모라동,모라로192번길,00050,75,"     8,800",2022.5.11
3316,주공4,1993,41.3,12, 모라동,모라로192번길,00050,75,"     9,000",2022.5.11
3317,삼정그린코아,1993,127.25,7, 모라동,백양대로934번길,00020,334,"    27,700",2022.5.12
3318,주공4,1993,41.3,3, 모라동,모라로192번길,00050,75,"     8,000",2022.5.12
3319,우신모라,1992,59.99,6, 모라동,백양대로,00880,1362,"    16,500",2022.5.12
3320,우신모라,1992,59.99,15, 모라동,백양대로,00880,1362,"    16,300",2022.5.13
3321,모라벽산,2001,59.88,1, 모라동,백양대로934번길,00084,203,"    16,100",2022.5.14
3322,우신모라,1992,74.93,1, 모라동,백양대로,00880,1362,"    18,000",2022.5.14
3323,모라동원타운,1989,76.87,14, 모라동,백양대로,00879,1361,"    25,800",2022.5.16
3324,삼정그린코아,1993,84.99,4, 모라동,백양대로934번길,00020,334,"    20,000",2022.5.17
3325,백양그린,1992,41.3,8, 모라동,모라로110번길,00088,552,"    10,500",2022.5.18
3326,모라리버빌,2005,76.47,4, 모라동,사상로,00512,991,"    20,500",2022.5.21
3327,삼정그린코아,1993,84.99,7, 모라동,백양대로934번길,00020,334,"    20,000",2022.5.22
3328,우신모라,1992,78.84,7, 모라동,백양대로,00880,1362,"    22,000",2022.5.26
3329,우신모라,1992,59.67,6, 모라동,백양대로,00880,1362,"    16,950",2022.5.28
3330,덕포청구,2001,59.805,12, 덕포동,백양대로700번길,00023,58,"    16,500",2022.5.2
3331,자유,1989,54,2, 덕포동,백양대로,00820,761-1,"    13,000",2022.5.2
3332,덕포늘푸른,1996,73.94,25, 덕포동,사상로342번길,00021,386-1,"    27,300",2022.5.3
3333,남영,1993,38.43,6, 덕포동,백양대로,00716,789,"     8,200",2022.5.3
3334,벽산하나로타운,1994,84.99,17, 덕포동,덕상로,00026,38,"    17,400",2022.5.3
3335,덕포늘푸른,1996,73.94,3, 덕포동,사상로342번길,00021,386-1,"    25,000",2022.5.3
3336,부원파크타운,1989,65.45,1, 덕포동,백양대로804번길,00031,762,"    13,000",2022.5.4
3337,덕포늘푸른,1996,73.94,12, 덕포동,사상로342번길,00021,386-1,"    30,000",2022.5.6
3338,자유,1989,63.99,3, 덕포동,백양대로,00820,761-1,"    13,000",2022.5.8
3339,덕포청구,2001,59.805,18, 덕포동,백양대로700번길,00023,58,"    17,700",2022.5.9
3340,부원파크타운,1989,65.45,6, 덕포동,백양대로804번길,00031,762,"    14,800",2022.5.10
3341,남영,1993,38.43,11, 덕포동,백양대로,00716,789,"     8,000",2022.5.11
3342,오양힐타운,1992,84.945,5, 덕포동,덕상로,00008,51,"    17,000",2022.5.14
3343,덕포늘푸른,1996,73.94,10, 덕포동,사상로342번길,00021,386-1,"    27,500",2022.5.17
3344,덕포늘푸른,1996,59.94,4, 덕포동,사상로342번길,00021,386-1,"    23,900",2022.5.19
3345,자유,1989,39.72,14, 덕포동,백양대로,00820,761-1,"    10,000",2022.5.24
3346,덕포늘푸른,1996,59.94,16, 덕포동,사상로342번길,00021,386-1,"    24,200",2022.5.28
3347,괘법한신2,1998,84.96,20, 괘법동,낙동대로1210번길,00033,516-3,"    37,300",2022.5.2
3348,한신,1994,84.985,22, 괘법동,낙동대로1210번길,00053,516-1,"    28,500",2022.5.2
3349,괘법한신2,1998,84.96,12, 괘법동,낙동대로1210번길,00033,516-3,"    33,000",2022.5.9
3350,신괴정화신아파트,1990,84.99,10, 괴정동,오작로,00068,398-23,"    17,500",2022.5.2
3351,로즈빌라,1996,164.37,5, 괴정동,오작로,00104,352-104,"    17,500",2022.5.2
3352,괴정동천아하늘정원2차,2016,49.54,9, 괴정동,장평로449번길,00026,550-7,"    47,800",2022.5.4
3353,삼익,1978,78.31,10, 괴정동,낙동대로,00287,550-12,"    53,000",2022.5.6
3354,참누리아파트,2012,84.995,15, 괴정동,대티로17번길,00047,207-52,"    34,300",2022.5.8
3355,괴정엔스타,2011,56.15,28, 괴정동,낙동대로,00203,1275,"    25,000",2022.5.9
3356,신화프라자,2003,60.92,7, 괴정동,낙동대로216번길,00003,998,"    27,000",2022.5.10
3357,경성스마트더블유,2015,49.9306,6, 괴정동,낙동대로,00180,258,"    19,000",2022.5.11
3358,신익타운,1991,102.38,11, 괴정동,오작로,00046,398-22,"    18,500",2022.5.15
3359,사남신익,1992,127.23,4, 괴정동,장평로,00410,697-11,"    19,000",2022.5.18
3360,태평양프린스,1996,103.53,3, 괴정동,오작로,00104,352-27,"    14,500",2022.5.20
3361,노블레스(764-112),2003,84.85,2, 괴정동,승학로,00185,764-112,"    25,000",2022.5.21
3362,극동스타클래스,2007,59.8915,10, 괴정동,대티로1번길,00022,213-6,"    30,700",2022.5.21
3363,국제,1985,79.74,1, 괴정동,사하로141번길,00020,491-9,"    39,000",2022.5.24
3364,신괴정화신아파트,1990,137.88,5, 괴정동,오작로,00068,398-23,"    21,000",2022.5.24
3365,동덕,1987,54.18,3, 괴정동,승학로,00167,1081-1,"     8,200",2022.5.25
3366,동진그린힐,1995,59.99,18, 괴정동,장평로,00378,1207-4,"    11,000",2022.5.26
3367,장미,1986,51.585,1, 괴정동,마하로,00070,1073-1,"    10,500",2022.5.27
3368,괴정한신,1997,84.74,8, 괴정동,승학로,00221,795-14,"    28,800",2022.5.30
3369,영원베네스트아파트,2017,63.38,14, 괴정동,낙동대로234번길,00001,932-3,"    39,800",2022.5.30
3370,괴정신동아파밀리에,2020,84.6631,18, 괴정동,사하로142번길,00038,1283,"    52,100",2022.5.30
3371,괴정어반푸르지오,2019,63.4274,16, 괴정동,사하로,00189,950-2,"    38,000",2022.5.30
3372,경성스마트더블유,2015,49.986,10, 괴정동,낙동대로,00180,258,"    21,000",2022.5.30
3373,사하오성빌라맨션,1988,49.14,3, 괴정동,다대로,00072,1270-6,"    11,000",2022.5.31
3374,혜성,1996,59.91,7, 당리동,제석로,00127,17-2,"    13,000",2022.5.1
3375,당리형제,1998,84.79,15, 당리동,제석로95번길,00021,39-18,"    15,500",2022.5.2
3376,부영벽산블루밍,2011,84.9636,7, 당리동,승학로71번길,00060,66,"    30,500",2022.5.2
3377,동원베네스트2차,2006,127.093,3, 당리동,제석로,00171,16-12,"    34,500",2022.5.3
